label,probability,page
0.0,0.08702274411916733,Mozart/24324/3
0.0,0.10063663125038147,Mozart/24324/4
0.0,0.12759895622730255,Mozart/24324/5
0.0,0.10399999469518661,Mozart/24324/6
0.0,0.07331401109695435,Mozart/24324/7
0.0,0.09235071390867233,Mozart/24324/8
0.0,0.09939036518335342,Mozart/24324/9
0.0,0.19517867267131805,Mozart/24324/10
0.0,0.13294897973537445,Mozart/24324/11
0.0,0.08684004098176956,Mozart/24324/12
0.0,0.07461696118116379,Mozart/24324/13
0.0,0.10871679335832596,Mozart/24324/14
0.0,0.12774313986301422,Mozart/24324/15
0.0,0.14974068105220795,Mozart/24324/16
0.0,0.18294435739517212,Mozart/24324/17
0.0,0.07753556966781616,Mozart/24324/18
0.0,0.09675473719835281,Mozart/24324/19
0.0,0.10893651098012924,Mozart/24324/20
0.0,0.06981046497821808,Mozart/24324/21
0.0,0.06502483040094376,Mozart/24324/22
0.0,0.053201597183942795,Mozart/24324/23
0.0,0.18362583220005035,Mozart/24324/24
0.0,0.11152186244726181,Mozart/24324/25
0.0,0.13440684974193573,Mozart/24324/26
0.0,0.07575014978647232,Mozart/24324/27
0.0,0.07275974750518799,Mozart/24324/28
0.0,0.0790259912610054,Mozart/24324/29
0.0,0.10007072240114212,Mozart/24324/30
0.0,0.1090133860707283,Mozart/24324/31
0.0,0.06148094683885574,Mozart/24324/32
0.0,0.06777922064065933,Mozart/24324/33
0.0,0.1283130943775177,Mozart/24324/34
0.0,0.09342864900827408,Mozart/24324/35
0.0,0.07876759022474289,Mozart/24324/36
0.0,0.1268157660961151,Mozart/24324/37
0.0,0.18293412029743195,Mozart/24324/38
0.0,0.1295802891254425,Mozart/24324/39
0.0,0.03677578642964363,Bach/06424/0
0.0,0.05384328216314316,Bach/06424/1
0.0,0.11094443500041962,Bach/06424/2
0.0,0.04626049846410751,Bach/06424/3
0.0,0.13277924060821533,Scriabin/75183/0
0.0,0.14635875821113586,Scriabin/75183/1
0.0,0.12197867780923843,Schubert/272962/0
0.0,0.06751769781112671,Schubert/272962/1
0.0,0.09379976242780685,Schubert/272962/2
0.0,0.25318434834480286,Schubert/272962/3
0.0,0.08828366547822952,Schubert/272962/4
0.0,0.16718800365924835,Schubert/272962/5
0.0,0.12071923911571503,Schubert/272962/6
0.0,0.03367562219500542,Schubert/272962/7
0.0,0.276820570230484,Scriabin/08402/0
0.0,0.1323799341917038,Scriabin/08402/1
0.0,0.13094839453697205,Scriabin/08402/2
0.0,0.14450794458389282,Scriabin/08402/3
0.0,0.10796848684549332,Beethoven/98659/0
0.0,0.0437067411839962,Bach/02102/0
0.0,0.07105498015880585,Bach/02102/1
0.0,0.061808135360479355,Bach/02102/2
0.0,0.04655710607767105,Bach/02102/3
0.0,0.040623683482408524,Bach/02102/4
0.0,0.03691759333014488,Bach/02102/5
0.0,0.17068475484848022,Chopin/444574/1
0.0,0.13468243181705475,Chopin/444574/2
0.0,0.04309138283133507,Chopin/444574/3
0.0,0.1448628157377243,Chopin/444574/4
0.0,0.10962293297052383,Chopin/444574/5
0.0,0.18902690708637238,Chopin/444574/6
0.0,0.14084696769714355,Chopin/444574/7
0.0,0.24181975424289703,Chopin/444574/8
0.0,0.16478487849235535,Chopin/444574/9
0.0,0.15618449449539185,Chopin/444574/10
0.0,0.12710312008857727,Chopin/444574/11
0.0,0.30879420042037964,Chopin/444574/12
0.0,0.08614072948694229,Chopin/444574/13
0.0,0.12705278396606445,Chopin/444574/14
0.0,0.08787050098180771,Bach/03284/0
0.0,0.09008156508207321,Bach/03284/1
0.0,0.06928349286317825,Bach/03284/2
0.0,0.03993955999612808,Bach/00749/0
0.0,0.038593590259552,Bach/00749/1
0.0,0.32241836190223694,Liszt/12248/0
0.0,0.1846010833978653,Liszt/12248/1
0.0,0.1421685665845871,Liszt/12248/2
0.0,0.3682321012020111,Liszt/12248/3
0.0,0.37328431010246277,Liszt/12248/4
0.0,0.17284680902957916,Liszt/12248/5
0.0,0.3191256523132324,Liszt/12248/6
0.0,0.3898131251335144,Liszt/12248/7
0.0,0.14679072797298431,Liszt/12248/8
0.0,0.2299424111843109,Liszt/12248/9
0.0,0.11510222405195236,Liszt/12248/10
0.0,0.054096437990665436,Liszt/12248/11
0.0,0.11484203487634659,Liszt/12248/12
0.0,0.05694964900612831,Liszt/12248/13
0.0,0.31715622544288635,Liszt/12248/14
0.0,0.42349064350128174,Liszt/12248/15
0.0,0.20362842082977295,Liszt/12248/16
0.0,0.11493062973022461,Liszt/05020/0
0.0,0.1225050538778305,Liszt/05020/1
0.0,0.3025442659854889,Liszt/05020/2
0.0,0.2115219384431839,Scriabin/64828/0
0.0,0.22525937855243683,Scriabin/64828/1
0.0,0.1549016386270523,Scriabin/64828/2
0.0,0.21000614762306213,Scriabin/64828/3
0.0,0.1710197627544403,Scriabin/64828/4
0.0,0.1526099145412445,Scriabin/64828/5
0.0,0.3096405863761902,Scriabin/64828/6
0.0,0.26507481932640076,Scriabin/64828/7
0.0,0.21328221261501312,Scriabin/64828/8
0.0,0.13508810102939606,Schubert/00350/0
0.0,0.1268255114555359,Schubert/00350/1
0.0,0.13410501182079315,Schubert/00350/2
0.0,0.18948638439178467,Schubert/00350/3
0.0,0.17327295243740082,Schubert/00350/4
0.0,0.0831385925412178,Schubert/00350/5
0.0,0.1963779777288437,Schubert/00350/6
0.0,0.19359058141708374,Schubert/00350/7
0.0,0.06797850877046585,Schubert/00350/8
0.0,0.07105234265327454,Schubert/00350/9
0.0,0.07530795782804489,Schubert/00350/10
0.0,0.13051842153072357,Schubert/00350/11
0.0,0.09520122408866882,Schubert/00350/12
0.0,0.1023937240242958,Schubert/00350/13
0.0,0.05055597424507141,Mozart/86730/0
0.0,0.15519621968269348,Mozart/86730/1
0.0,0.0775521919131279,Mozart/86730/2
0.0,0.2907208502292633,Mozart/86730/3
0.0,0.06171775236725807,Mozart/86730/4
0.0,0.09096331894397736,Chopin/520486/0
0.0,0.11968442797660828,Chopin/520486/1
0.0,0.07557593286037445,Chopin/520486/2
0.0,0.10824834555387497,Chopin/520486/3
0.0,0.1469620019197464,Chopin/520486/4
0.0,0.2255251109600067,Chopin/520486/5
0.0,0.2834985554218292,Chopin/520486/6
0.0,0.1386091262102127,Chopin/520486/7
0.0,0.0838078036904335,Chopin/520486/8
0.0,0.12851864099502563,Chopin/520486/9
0.0,0.1319660097360611,Chopin/520486/10
0.0,0.1983843296766281,Chopin/520486/11
0.0,0.09282782673835754,Chopin/520486/12
0.0,0.1638343334197998,Chopin/520486/13
0.0,0.1590978354215622,Chopin/520486/14
0.0,0.10132651031017303,Chopin/520486/15
0.0,0.14611956477165222,Chopin/520486/16
0.0,0.135921910405159,Chopin/520486/17
0.0,0.21501314640045166,Chopin/520486/18
0.0,0.17730462551116943,Chopin/520486/19
0.0,0.25662267208099365,Chopin/520486/20
0.0,0.029092736542224884,Chopin/520486/21
0.0,0.03078121319413185,Chopin/520486/22
0.0,0.03705297410488129,Chopin/520486/23
0.0,0.040503211319446564,Chopin/520486/24
0.0,0.08078619837760925,Bach/494709/2
0.0,0.03345730900764465,Bach/494709/3
0.0,0.07902222871780396,Bach/494709/4
0.0,0.0767015740275383,Bach/494709/5
0.0,0.04880886897444725,Bach/494709/6
0.0,0.040795136243104935,Bach/494709/7
0.0,0.023472309112548828,Bach/494709/8
0.0,0.06138521432876587,Bach/494709/9
0.0,0.07411091774702072,Bach/494709/10
0.0,0.10590621829032898,Bach/494709/11
0.0,0.12683869898319244,Bach/494709/12
0.0,0.0832592025399208,Bach/494709/13
0.0,0.07724738121032715,Bach/494709/14
0.0,0.07487298548221588,Bach/494709/15
0.0,0.0768766775727272,Bach/494709/16
0.0,0.04785017669200897,Bach/494709/17
0.0,0.0493045449256897,Bach/494709/18
0.0,0.08410949259996414,Bach/494709/19
0.0,0.03865405544638634,Bach/494709/20
0.0,0.05763137713074684,Bach/494709/21
0.0,0.0811128318309784,Bach/494709/22
0.0,0.0815623328089714,Bach/494709/23
0.0,0.04763488471508026,Bach/494709/24
0.0,0.05995222553610802,Bach/494709/25
0.0,0.085270456969738,Bach/494709/26
0.0,0.08978700637817383,Bach/494709/27
0.0,0.07054299116134644,Bach/494709/28
0.0,0.045407626777887344,Bach/494709/29
0.0,0.0767737552523613,Bach/494709/30
0.0,0.05511808395385742,Bach/494709/31
0.0,0.048194654285907745,Bach/494709/32
0.0,0.046314578503370285,Bach/494709/33
0.0,0.07262679189443588,Bach/494709/34
0.0,0.09485317766666412,Bach/494709/35
0.0,0.06432099640369415,Bach/494709/36
0.0,0.029140403494238853,Bach/494709/37
0.0,0.03735004737973213,Bach/494709/38
0.0,0.1129666268825531,Bach/494709/39
0.0,0.08556758612394333,Bach/494709/40
0.0,0.08979460597038269,Bach/494709/41
0.0,0.06412918120622635,Bach/494709/42
0.0,0.05360039696097374,Bach/494709/43
0.0,0.05083882808685303,Bach/494709/44
0.0,0.07298372685909271,Bach/494709/45
0.0,0.08961746096611023,Bach/494709/46
0.0,0.032262109220027924,Bach/494709/47
0.0,0.04560990631580353,Bach/494709/48
0.0,0.056318383663892746,Bach/494709/49
0.0,0.05623903125524521,Bach/494709/50
0.0,0.058906227350234985,Bach/494709/51
0.0,0.05800848826766014,Bach/494709/52
0.0,0.07128645479679108,Bach/494709/53
0.0,0.07310205698013306,Bach/494709/54
0.0,0.05328844487667084,Bach/494709/55
0.0,0.030457451939582825,Bach/494709/56
0.0,0.08749270439147949,Bach/494709/57
0.0,0.04517458751797676,Bach/494709/58
0.0,0.10839489847421646,Bach/494709/59
0.0,0.07165506482124329,Bach/494709/60
0.0,0.03876786679029465,Bach/494709/61
0.0,0.04867105931043625,Bach/494709/62
0.0,0.0499529205262661,Bach/494709/63
0.0,0.034531958401203156,Bach/494709/64
0.0,0.04854997247457504,Bach/494709/65
0.0,0.02871188521385193,Bach/494709/66
0.0,0.07400316745042801,Bach/494709/67
0.0,0.06132775545120239,Bach/494709/68
0.0,0.03572752699255943,Bach/494709/69
0.0,0.03340570628643036,Bach/494709/70
0.0,0.11421388387680054,Bach/494709/71
0.0,0.07256199419498444,Bach/494709/72
0.0,0.0744466632604599,Bach/494709/73
0.0,0.08448123186826706,Bach/494709/74
0.0,0.030209310352802277,Bach/494709/75
0.0,0.036630868911743164,Bach/494709/76
0.0,0.03802890703082085,Bach/494709/77
0.0,0.05893261358141899,Bach/494709/78
0.0,0.06433018296957016,Bach/494709/79
0.0,0.04669836536049843,Bach/494709/80
0.0,0.06924759596586227,Bach/494709/81
0.0,0.0730576440691948,Bach/494709/82
0.0,0.059063442051410675,Bach/494709/83
0.0,0.09880208969116211,Bach/494709/84
0.0,0.04119738191366196,Bach/494709/85
0.0,0.057991329580545425,Bach/494709/86
0.0,0.051014404743909836,Bach/494709/87
0.0,0.05430711805820465,Bach/494709/88
0.0,0.06516376882791519,Bach/494709/89
0.0,0.0668037012219429,Bach/494709/90
0.0,0.057788580656051636,Bach/494709/91
0.0,0.027429688721895218,Bach/494709/92
0.0,0.07944358140230179,Bach/494709/93
0.0,0.06951579451560974,Bach/494709/94
0.0,0.06973996013402939,Bach/494709/95
0.0,0.08967865258455276,Bach/494709/96
0.0,0.07177594304084778,Bach/494709/97
0.0,0.09394557774066925,Bach/494709/98
0.0,0.06463495641946793,Bach/494709/99
0.0,0.08337364345788956,Bach/494709/100
0.0,0.053774211555719376,Bach/494709/101
0.0,0.06866674870252609,Bach/494709/102
0.0,0.057839445769786835,Bach/494709/103
0.0,0.04512031003832817,Bach/494709/104
0.0,0.06453590095043182,Bach/494709/105
0.0,0.06553157418966293,Bach/494709/106
0.0,0.07931309193372726,Bach/494709/107
0.0,0.06365908682346344,Bach/494709/108
0.0,0.052210625261068344,Bach/494709/109
0.0,0.04646361619234085,Bach/494709/110
0.0,0.03365986421704292,Bach/494709/111
0.0,0.06283631175756454,Bach/494709/112
0.0,0.10788320749998093,Bach/494709/113
0.0,0.09335463494062424,Bach/494709/114
0.0,0.06586870551109314,Bach/494709/115
0.0,0.04168716445565224,Bach/494709/116
0.0,0.06547807157039642,Bach/494709/117
0.0,0.06431498378515244,Bach/494709/118
0.0,0.052790675312280655,Bach/494709/119
0.0,0.05860460177063942,Bach/494709/120
0.0,0.14664115011692047,Liszt/55554/0
0.0,0.04585052281618118,Liszt/55554/1
0.0,0.29463183879852295,Liszt/55554/2
0.0,0.17744994163513184,Liszt/55554/3
0.0,0.14042212069034576,Liszt/55554/4
0.0,0.09528600424528122,Liszt/55554/5
0.0,0.1646842360496521,Liszt/55554/6
0.0,0.23450987040996552,Liszt/55554/7
0.0,0.25792238116264343,Liszt/55554/8
0.0,0.1537831872701645,Liszt/55554/9
0.0,0.09990794956684113,Liszt/55554/10
0.0,0.07004653662443161,Liszt/55554/11
0.0,0.08776459097862244,Liszt/55554/12
0.0,0.15718287229537964,Liszt/55554/13
0.0,0.06805848330259323,Liszt/55554/14
0.0,0.11730421334505081,Liszt/55554/15
0.0,0.07815483957529068,Liszt/55554/16
0.0,0.08704071491956711,Liszt/55554/17
0.0,0.16031722724437714,Liszt/55554/18
0.0,0.10793396085500717,Liszt/55554/19
0.0,0.10297530889511108,Liszt/55554/20
0.0,0.1966228187084198,Liszt/55554/21
0.0,0.08495388180017471,Haydn/471800/0
0.0,0.10062067210674286,Haydn/471800/1
0.0,0.11355297267436981,Haydn/471800/2
0.0,0.07654029130935669,Haydn/471800/3
0.0,0.09673065692186356,Haydn/471800/4
0.0,0.08893243223428726,Haydn/471800/5
0.0,0.050976380705833435,Bach/00759/0
0.0,0.056626103818416595,Bach/00759/1
0.0,0.07871796190738678,Bach/438714/0
0.0,0.12711063027381897,Bach/438714/1
0.0,0.06508076936006546,Bach/438714/2
0.0,0.05861383676528931,Bach/438714/3
0.0,0.04434288665652275,Bach/438714/4
0.0,0.03859575837850571,Bach/438714/5
0.0,0.06271952390670776,Schumann/465854/0
0.0,0.12595270574092865,Schumann/465854/1
0.0,0.12222342193126678,Schumann/465854/2
0.0,0.07086846232414246,Schumann/465854/3
0.0,0.1658390611410141,Schumann/465854/4
0.0,0.1021513119339943,Schumann/465854/5
0.0,0.3338667154312134,Schumann/465854/6
0.0,0.21739794313907623,Schumann/465854/7
0.0,0.11986449360847473,Schumann/465854/8
0.0,0.13512113690376282,Schumann/465854/9
0.0,0.2597748637199402,Schumann/465854/10
0.0,0.15279929339885712,Schumann/465854/11
0.0,0.13904635608196259,Schumann/465854/12
0.0,0.1967463344335556,Schumann/465854/13
0.0,0.21416163444519043,Schumann/465854/14
0.0,0.18769961595535278,Schumann/465854/15
0.0,0.10692866146564484,Schumann/465854/16
0.0,0.09292347729206085,Schumann/465854/17
0.0,0.14646247029304504,Schumann/465854/18
0.0,0.15006636083126068,Schumann/465854/19
0.0,0.13961920142173767,Schumann/465854/20
0.0,0.0939851626753807,Schumann/465854/21
0.0,0.06343314796686172,Mozart/82507/10
0.0,0.12628112733364105,Mozart/82507/11
0.0,0.16045400500297546,Mozart/82507/12
0.0,0.20196940004825592,Mozart/82507/13
0.0,0.16041721403598785,Mozart/82507/14
0.0,0.22191660106182098,Mozart/82507/15
0.0,0.22637362778186798,Mozart/82507/16
0.0,0.19170603156089783,Mozart/82507/17
0.0,0.1475737988948822,Mozart/82507/18
0.0,0.17908695340156555,Mozart/82507/19
0.0,0.12295578420162201,Mozart/82507/20
0.0,0.10078772902488708,Mozart/82507/21
0.0,0.20986339449882507,Scriabin/58199/3
0.0,0.21131311357021332,Scriabin/58199/4
0.0,0.16851381957530975,Scriabin/58199/5
0.0,0.11068380624055862,Scriabin/58199/6
0.0,0.21815389394760132,Scriabin/58199/7
0.0,0.1738443672657013,Scriabin/58199/8
0.0,0.18113644421100616,Scriabin/58199/9
0.0,0.17951494455337524,Scriabin/58199/10
0.0,0.2890304923057556,Scriabin/58199/11
0.0,0.23665596544742584,Scriabin/58199/12
0.0,0.05861757695674896,Bach/06429/0
0.0,0.037161026149988174,Bach/06429/1
0.0,0.04241840913891792,Bach/01015/0
0.0,0.04836012423038483,Bach/01015/1
0.0,0.09127896279096603,Bach/01015/2
0.0,0.062131449580192566,Bach/01015/3
0.0,0.18007084727287292,Liszt/06295/0
0.0,0.16693054139614105,Liszt/06295/1
0.0,0.3456447124481201,Liszt/160408/0
0.0,0.1873188614845276,Liszt/160408/1
0.0,0.12019607424736023,Liszt/160408/2
0.0,0.13337358832359314,Liszt/160408/3
0.0,0.04766645282506943,Liszt/160408/4
0.0,0.151480033993721,Liszt/160408/5
0.0,0.17232835292816162,Liszt/160408/6
0.0,0.07491535693407059,Liszt/160408/7
0.0,0.18759974837303162,Liszt/160408/8
0.0,0.4878140389919281,Liszt/160408/9
0.0,0.11813324689865112,Liszt/160408/10
0.0,0.155338853597641,Liszt/160408/11
0.0,0.10483237355947495,Schubert/16688/0
0.0,0.08040127903223038,Schubert/16688/1
0.0,0.0977097600698471,Schubert/08949/0
0.0,0.1367863267660141,Schubert/08949/1
0.0,0.062386903911828995,Schubert/08949/2
0.0,0.11847812682390213,Schubert/08949/3
0.0,0.0983288437128067,Schubert/08949/4
0.0,0.11940620839595795,Schubert/08949/5
0.0,0.11700364947319031,Schubert/08949/6
0.0,0.07455458492040634,Schubert/08949/7
0.0,0.12611334025859833,Chopin/447391/1
0.0,0.380659282207489,Chopin/447391/2
0.0,0.2276943176984787,Chopin/447391/3
0.0,0.13234829902648926,Chopin/447391/4
0.0,0.15320605039596558,Chopin/447391/5
0.0,0.1740477830171585,Chopin/447391/6
0.0,0.0810142233967781,Chopin/447391/7
0.0,0.15910299122333527,Chopin/447391/8
0.0,0.05180509760975838,Schubert/08924/0
0.0,0.08006661385297775,Schubert/08924/1
0.0,0.07543687522411346,Schubert/08924/2
0.0,0.07120098173618317,Schubert/08924/3
0.0,0.0899195447564125,Schubert/08924/4
0.0,0.15404845774173737,Schubert/08924/5
0.0,0.12905068695545197,Schubert/08924/6
0.0,0.12205205112695694,Bach/03319/0
0.0,0.09801576286554337,Bach/03319/1
0.0,0.05419766530394554,Bach/03319/2
0.0,0.0911543220281601,Bach/03319/3
0.0,0.13543424010276794,Bach/03319/4
0.0,0.11408437043428421,Bach/03319/5
0.0,0.19377215206623077,Bach/03319/6
0.0,0.2225501537322998,Scriabin/478334/3
0.0,0.17427216470241547,Scriabin/478334/4
0.0,0.1525631695985794,Scriabin/478334/5
0.0,0.3193608820438385,Scriabin/478334/6
0.0,0.44899657368659973,Scriabin/478334/7
0.0,0.21068023145198822,Scriabin/478334/8
0.0,0.14796771109104156,Scriabin/478334/9
0.0,0.2226656973361969,Scriabin/478334/10
0.0,0.42711910605430603,Scriabin/478334/11
0.0,0.4965343773365021,Scriabin/478334/12
0.0,0.2461734414100647,Scriabin/478334/13
0.0,0.10910389572381973,Scriabin/478334/14
0.0,0.1707555055618286,Scriabin/478334/15
0.0,0.095406673848629,Bach/01023/0
0.0,0.08968721330165863,Bach/01023/1
0.0,0.06579407304525375,Bach/01023/2
0.0,0.0778348445892334,Bach/01023/3
0.0,0.07314160466194153,Bach/06086/0
0.0,0.08925749361515045,Bach/06086/1
0.0,0.06622128933668137,Bach/06086/2
0.0,0.05152793228626251,Bach/06086/3
0.0,0.15107518434524536,Scriabin/08411/0
0.0,0.15831699967384338,Scriabin/08411/1
0.0,0.1090482547879219,Scriabin/08411/2
0.0,0.25182363390922546,Scriabin/08411/3
0.0,0.13941293954849243,Scriabin/08411/4
0.0,0.1090690866112709,Scriabin/08411/5
0.0,0.14123223721981049,Scriabin/08411/6
0.0,0.08206534385681152,Schubert/08952/0
0.0,0.10270468145608902,Schubert/08952/1
0.0,0.0929146409034729,Schubert/08952/2
0.0,0.19396086037158966,Schubert/08952/3
0.0,0.08008268475532532,Schubert/08952/4
0.0,0.10570840537548065,Schubert/08952/5
0.0,0.07286495715379715,Schubert/08952/6
0.0,0.054712068289518356,Schubert/08952/7
0.0,0.05271393805742264,Schubert/08952/8
0.0,0.09389480948448181,Schubert/08952/9
0.0,0.05256887897849083,Schubert/08952/10
0.0,0.2243078202009201,Schubert/08952/11
0.0,0.11224997788667679,Schubert/08952/12
0.0,0.09923790395259857,Schubert/08952/13
0.0,0.03474682196974754,Bach/03321/0
0.0,0.049354709684848785,Bach/03321/1
0.0,0.06052367389202118,Bach/00765/0
0.0,0.08396350592374802,Bach/00765/1
0.0,0.28421908617019653,Scriabin/08379/0
0.0,0.0825900062918663,Scriabin/08379/1
0.0,0.18267682194709778,Scriabin/08379/2
0.0,0.11363920569419861,Scriabin/08379/3
0.0,0.4443918466567993,Liszt/77317/0
0.0,0.13903135061264038,Liszt/77317/1
0.0,0.08921585977077484,Scriabin/12049/0
0.0,0.14861354231834412,Scriabin/12049/1
0.0,0.17840495705604553,Scriabin/12049/2
0.0,0.3257855772972107,Scriabin/12049/3
0.0,0.35111600160598755,Scriabin/12049/4
0.0,0.10495132207870483,Scriabin/12049/5
0.0,0.07029776275157928,Scriabin/12049/6
0.0,0.14072664082050323,Liszt/95918/0
0.0,0.33431142568588257,Liszt/95918/1
0.0,0.275696724653244,Liszt/95918/2
0.0,0.2363218069076538,Liszt/95918/3
0.0,0.2154455929994583,Liszt/95918/4
0.0,0.14991642534732819,Liszt/95918/5
0.0,0.16151617467403412,Liszt/95918/6
0.0,0.1418628990650177,Liszt/95918/7
0.0,0.29341983795166016,Liszt/95918/8
0.0,0.14941571652889252,Liszt/95918/9
0.0,0.2654660642147064,Liszt/95918/10
0.0,0.0725390836596489,Bach/03275/0
0.0,0.07864833623170853,Bach/03275/1
0.0,0.2530464231967926,Scriabin/517177/0
0.0,0.194183349609375,Scriabin/517177/1
0.0,0.21347351372241974,Scriabin/517177/2
0.0,0.39643892645835876,Scriabin/517177/3
0.0,0.3474155068397522,Scriabin/517177/4
0.0,0.312147855758667,Scriabin/517177/5
0.0,0.29980552196502686,Scriabin/517177/6
0.0,0.15227502584457397,Scriabin/517177/7
0.0,0.2962867021560669,Scriabin/517177/8
0.0,0.4543100893497467,Scriabin/517177/9
0.0,0.25030291080474854,Scriabin/517177/10
0.0,0.2215740829706192,Scriabin/517177/11
0.0,0.3102382719516754,Scriabin/517177/12
0.0,0.25406500697135925,Scriabin/517177/13
0.0,0.03941080719232559,Bach/00755/0
0.0,0.04276229441165924,Mozart/56704/0
0.0,0.2564944624900818,Schumann/54401/1
0.0,0.15838469564914703,Schumann/54401/2
0.0,0.19862572848796844,Schumann/54401/3
0.0,0.2457626760005951,Schumann/54401/4
0.0,0.20652636885643005,Schumann/54401/5
0.0,0.26409411430358887,Schumann/54401/6
0.0,0.2501972019672394,Schumann/54401/7
0.0,0.3041088581085205,Schumann/54401/8
0.0,0.4243730902671814,Schumann/54401/9
0.0,0.15388144552707672,Schumann/54401/10
0.0,0.10721859335899353,Schumann/54401/11
0.0,0.12274327129125595,Schumann/54401/12
0.0,0.19875754415988922,Schumann/54401/13
0.0,0.1491159200668335,Schumann/54401/14
0.0,0.08166153728961945,Bach/01010/0
0.0,0.061194293200969696,Bach/01010/1
0.0,0.09221793711185455,Bach/01010/2
0.0,0.047924984246492386,Bach/01010/3
0.0,0.03533560410141945,Liszt/31979/2
0.0,0.3687969148159027,Liszt/31979/3
0.0,0.0448131263256073,Liszt/31979/4
0.0,0.10856623202562332,Liszt/31979/5
0.0,0.2841228246688843,Liszt/31979/6
0.0,0.1914280354976654,Liszt/31979/7
0.0,0.20166367292404175,Liszt/31979/8
0.0,0.1500130593776703,Liszt/31979/9
0.0,0.05429091304540634,Haydn/471951/0
0.0,0.0471712164580822,Haydn/471951/1
0.0,0.11688371747732162,Haydn/471951/2
0.0,0.08567240834236145,Haydn/471951/3
0.0,0.10116053372621536,Haydn/471951/4
0.0,0.024211371317505836,Haydn/471951/5
0.0,0.12078768759965897,Bach/63281/0
0.0,0.1789107322692871,Bach/63281/1
0.0,0.13305415213108063,Bach/63281/2
0.0,0.1209769994020462,Bach/63281/3
0.0,0.08564872294664383,Bach/63281/4
0.0,0.09802128374576569,Bach/63281/5
0.0,0.21476233005523682,Bach/63281/6
0.0,0.2004949003458023,Bach/63281/7
0.0,0.11855465918779373,Bach/63281/8
0.0,0.0810689702630043,Schubert/00355/0
0.0,0.1316242814064026,Schubert/00355/1
0.0,0.08857518434524536,Schubert/00355/2
0.0,0.10825822502374649,Schubert/00355/3
0.0,0.09048119932413101,Schubert/00355/4
0.0,0.12805087864398956,Schubert/00355/5
0.0,0.12300486862659454,Schubert/00355/6
0.0,0.10110381990671158,Schubert/00355/7
0.0,0.0920940563082695,Schubert/00355/8
0.0,0.12311200052499771,Schubert/00355/9
0.0,0.0757470652461052,Schubert/00355/10
0.0,0.10461429506540298,Schubert/00355/11
0.0,0.15107974410057068,Beethoven/373416/1
0.0,0.0674092024564743,Beethoven/373416/2
0.0,0.05485792085528374,Beethoven/373416/3
0.0,0.08032400161027908,Beethoven/373416/4
0.0,0.13681671023368835,Beethoven/373416/5
0.0,0.060482222586870193,Beethoven/373416/6
0.0,0.09921293705701828,Beethoven/373416/7
0.0,0.23182997107505798,Beethoven/373416/8
0.0,0.09783142805099487,Beethoven/373416/9
0.0,0.05635204166173935,Beethoven/373416/10
0.0,0.1051291972398758,Beethoven/373416/11
0.0,0.07853619009256363,Beethoven/373416/12
0.0,0.11693203449249268,Beethoven/373416/13
0.0,0.07283373922109604,Beethoven/373416/14
0.0,0.04955404996871948,Schubert/03132/0
0.0,0.08608508110046387,Schubert/03132/1
0.0,0.1348525881767273,Schubert/03132/2
0.0,0.10236026346683502,Schubert/03132/3
0.0,0.11642612516880035,Bach/00775/0
0.0,0.09279287606477737,Bach/00775/1
0.0,0.19060029089450836,Scriabin/08392/0
0.0,0.25707119703292847,Scriabin/08392/1
0.0,0.12522247433662415,Bach/01026/0
0.0,0.1652713418006897,Bach/01026/1
0.0,0.1400890201330185,Bach/01026/2
0.0,0.11168575286865234,Bach/01026/3
0.0,0.12535521388053894,Scriabin/508540/3
0.0,0.12718196213245392,Scriabin/508540/4
0.0,0.10256603360176086,Scriabin/508540/5
0.0,0.15881896018981934,Scriabin/508540/6
0.0,0.1343666911125183,Scriabin/508540/7
0.0,0.12014339864253998,Scriabin/508540/8
0.0,0.16881556808948517,Scriabin/508540/9
0.0,0.21072351932525635,Scriabin/508540/10
0.0,0.10787076503038406,Mozart/472293/0
0.0,0.0628645271062851,Mozart/472293/1
0.0,0.09731052070856094,Mozart/472293/2
0.0,0.11265143752098083,Mozart/472293/3
0.0,0.0667608305811882,Mozart/472293/4
0.0,0.11056308448314667,Mozart/472293/5
0.0,0.11599209904670715,Mozart/472293/6
0.0,0.1762903481721878,Mozart/472293/7
0.0,0.09660099446773529,Mozart/472293/8
0.0,0.08799447119235992,Bach/01027/0
0.0,0.07348907738924026,Bach/01027/1
0.0,0.09959311038255692,Bach/01027/2
0.0,0.0889614149928093,Bach/01027/3
0.0,0.12742452323436737,Bach/03285/0
0.0,0.061165500432252884,Bach/03285/1
0.0,0.1229189932346344,Liszt/04676/0
0.0,0.09183764457702637,Liszt/04676/1
0.0,0.06912481784820557,Liszt/04676/2
0.0,0.07119591534137726,Liszt/04676/3
0.0,1.0,Liszt/04676/4
0.0,0.05915253236889839,Liszt/77321/0
0.0,0.21991872787475586,Liszt/77321/1
0.0,0.1999085247516632,Liszt/77321/2
0.0,0.17937356233596802,Liszt/77321/3
0.0,0.2229551523923874,Liszt/06970/1
0.0,0.1582680344581604,Liszt/06970/2
0.0,0.16687573492527008,Liszt/06970/3
0.0,0.1567416787147522,Liszt/06970/4
0.0,0.159349262714386,Liszt/06970/5
0.0,0.30979135632514954,Liszt/06970/6
0.0,0.1510215550661087,Liszt/06970/7
0.0,0.08232920616865158,Liszt/06970/8
0.0,0.17288106679916382,Liszt/06970/9
